year mon day hour min sec camp flt prof lat lon alt pressure theta co2 co2qcls co2oms co2ao2 ch4pfp ch4qcls sf6pfp strat h2oref n2oref o3ref co2mspo co2mqcls co2moms co2mao2 ch4mqcls
2011 8 30 2 16 48.5 5 9 124 -62.32957 164.0005 988.9413 864.7686 271.676 389.13 388.0927 388.4827 388.6723 1770.88 1778.979 7.17 0 1225.077 321.3054 36.40909 0.453 1.037 0.647 0.458 -8.099
2011 8 30 2 20 49.5 5 9 125 -62.5956 164.0003 158.0287 964.6366 263.383 389.73 388.454 NA 388.4826 1771.05 1779.074 7.15 0 2344.545 321.1654 15.86364 1.053 1.276 NA 1.247 -8.024
2011 8 30 2 41 43 5 9 125 -64.39235 163.9992 7606.23 329.3941 297.572 389.31 388.6209 388.9887 388.9569 1766.55 1777.03 7.14 1 7.21913 317.9854 79.52174 0.637 0.689 0.321 0.353 -10.48
2011 8 30 2 58 20.5 5 9 126 -65.87214 164.0004 3098.922 648.0528 275.5339 389.31 388.5523 NA 389.1611 1769.45 1771.023 7.17 0 877.0909 321.3454 34.31818 0.64 0.758 NA 0.149 -1.573
2011 8 30 3 10 40.5 5 9 126 -66.71411 164.0196 165.5491 964.6733 259.3173 389.35 388.5041 NA 389.1104 1770.6 1773.168 7.17 0 1906.364 321.1854 27.09091 0.68 0.846 NA 0.24 -2.568
2011 8 30 3 19 29 5 9 127 -67.06014 163.9695 2058.666 748.4407 272.7124 389.2 388.9336 388.9779 388.7163 1772.03 1778.83 7.14 0 1470 321.0254 32.93333 0.53 0.266 0.222 0.484 -6.8
2011 8 30 3 22 26 5 9 127 -66.8292 163.9998 3311.981 629.4996 277.7062 389 NA 388.858 389.0411 1772.3 NA 7.14 0 874.7333 320.8054 34.06667 0.33 NA 0.142 -0.041 NA
2011 8 30 3 28 22 5 9 127 -66.20986 164 5819.271 436.5317 284.7637 389.17 388.6057 NA 388.9726 1772.07 1779.401 7.13 0 144.9333 320.7654 33.66667 0.5 0.564 NA 0.197 -7.331
2011 8 30 3 46 15 5 9 127 -64.01596 163.9997 12290.25 156.5097 359.6532 386.79 385.9486 386.1765 386.3265 1571.54 1572.836 6.54 1 2.838261 271.0954 586.9565 -1.88 0.841 0.613 0.464 -1.296
2011 8 30 4 15 42.5 5 9 0 -60.34663 163.9999 12875.63 147.9812 374.4213 389.18 388.1092 388.2462 388.3467 1673.49 1673.02 6.86 1 4.593333 294.7354 454.8333 0.507 1.071 0.934 0.833 0.47
2011 8 30 4 48 44.5 5 9 0 -56.26733 164.0004 13113.72 147.8182 380.2591 388.95 388.2025 388.4262 NA 1693.48 1698.372 6.9 1 4.22125 299.1154 490.0417 0.272 0.748 0.524 NA -4.892
2011 8 30 5 23 1.5 5 9 0 -51.94189 164.6382 13310.04 147.86 383.0776 389.49 NA 388.8921 389.1357 1707.31 NA 6.95 1 3.706667 302.0154 455.2917 0.814 NA 0.598 0.354 NA
2011 8 30 5 40 33 5 9 0 -49.75563 165.161 13389.4 147.8247 384.5503 387.72 386.8076 NA 387.152 1627.88 1633.666 6.7 1 3.652 284.6754 712.4 -0.953 0.912 NA 0.568 -5.786
2011 8 30 5 55 35 5 9 0 -47.96223 166.2934 14087.41 134.3069 392.9934 387.74 NA 386.957 NA 1623.17 NA 6.65 1 3.548889 283.0154 764.5556 -0.931 NA 0.783 NA NA
2011 8 30 6 13 40 5 9 128 -45.85271 167.5206 6666.006 420.9041 302.0386 389.68 388.5227 389.096 389.0895 1776.79 1779.384 7.14 0 258.2 320.6554 48.06667 1.012 1.157 0.584 0.591 -2.594
2011 8 30 6 30 4 5 9 128 -45.0616 169.6974 4474.079 572.2379 299.5357 389.52 388.8593 NA 388.5954 1776.52 1781.748 7.23 0 414.7333 321.4354 39.66667 0.855 0.661 NA 0.925 -5.228
2011 8 30 6 44 36 5 9 128 -44.27354 171.2761 4496.655 572.0751 301.8118 389.46 388.9407 389.28 NA 1776.74 1779.443 7.22 0 441.4667 321.3354 40.46667 0.797 0.519 0.18 NA -2.703
2011 9 1 22 33 35.5 5 10 129 -43.82689 177.3399 11837.46 187.8773 367.2668 389.96 389.1544 389.2644 389.0197 1712.39 1715.265 6.96 1 3.021 303.4985 374.5625 1.214 0.806 0.696 0.94 -2.875
2011 9 1 22 45 41 5 10 130 -43.91418 179.6442 8667.304 303.2147 312.6381 389.72 388.8933 388.936 388.9563 1755.85 1762.889 7.15 1 3.727778 315.4885 113.2667 0.972 0.827 0.784 0.764 -7.039
2011 9 1 22 59 12 5 10 130 -43.70498 -178.6193 2741.538 712.7498 284.0362 389.4 388.2767 NA 388.5798 1776.41 1780.588 7.14 0 342.949 320.8085 36.33333 0.65 1.123 NA 0.82 -4.178
2011 9 1 23 6 57 5 10 131 -43.23841 -178.1329 161.4668 990.1532 279.8777 389.5 NA 388.5907 389.0027 1770.83 NA 7.16 0 6411.333 321.2585 32.6 0.758 NA 0.909 0.497 NA
2011 9 1 23 25 34 5 10 131 -41.99935 -176.8866 7996.195 340.739 304.7146 389.84 NA 389.102 388.8956 1775.34 NA 7.17 0 21.75333 321.1185 31.46667 1.12 NA 0.738 0.944 NA
2011 9 1 23 45 22 5 10 132 -40.51726 -175.4747 2050.118 783.0887 287.1358 389.25 388.3807 388.324 388.4335 1774.04 1780.213 7.15 0 3567.333 321.4685 36 0.553 0.869 0.926 0.816 -6.173
2011 9 1 23 51 31 5 10 133 -40.15241 -175.1389 170.0581 989.9142 282.8464 389.4 NA 388.6233 388.5913 1771.41 1776.394 7.12 0 7646.667 321.3985 33.66667 0.71 NA 0.777 0.809 -4.984
2011 9 2 0 17 26.5 5 10 134 -38.23532 -173.5133 8389.559 329.5487 312.7915 390.72 389.8506 389.8138 NA 1779.26 1785.814 7.24 0 55.075 320.8285 56.0625 2.037 0.869 0.906 NA -6.554
2011 9 2 0 31 9 5 10 134 -37.21018 -172.6894 2222.216 769.122 291.6451 388.32 387.496 387.4369 NA 1774.3 1781.109 7.2 0 2514 321.4685 36 -0.365 0.824 0.883 NA -6.809
2011 9 2 0 37 38 5 10 135 -36.80453 -172.3707 162.4376 991.1344 285.418 389.37 NA 388.6773 388.5438 1774.4 NA 7.18 0 10660 320.9885 32.86667 0.684 NA 0.693 0.826 NA
2011 9 2 0 46 49 5 10 135 -36.2027 -171.9053 4214.351 596.5745 300.9397 391.23 390.5527 390.5427 390.6139 1783.21 1787.186 7.23 0 989.2 321.4485 48.33333 2.542 0.677 0.687 0.616 -3.976
2011 9 2 0 57 44 5 10 135 -35.32225 -171.2396 8498.757 329.3706 314.282 391.03 390.304 390.462 390.4454 1797.24 NA 7.29 0 94.18 321.9385 49.93333 2.34 0.726 0.568 0.585 NA
2011 9 2 1 15 58.5 5 10 136 -33.91525 -170.0844 2124.493 781.3068 295.4056 390.02 389.2986 389.4357 389.5809 1778.85 1781.041 7.17 0 936.7143 321.8185 45 1.311 0.721 0.584 0.439 -2.191
2011 9 2 1 22 21 5 10 137 -33.52616 -169.7629 168.0595 992.1735 287.9583 389.29 NA 388.9893 389.7078 1773.74 NA 7.18 0 9688.667 321.4485 35.8 0.574 NA 0.301 -0.418 NA
2011 9 2 1 42 19 5 10 137 -32.06466 -168.5863 8620.53 329.3811 318.6351 391.08 390.4467 390.7153 NA 1801.99 1807.172 7.25 0 52.9 322.2585 75.53333 2.341 0.633 0.365 NA -5.182
2011 9 2 1 57 53.5 5 10 138 -30.84639 -167.6403 3093.817 697.0341 302.4532 390.01 389.245 NA NA 1781.62 1786.592 7.2 0 2635.714 321.6485 51.21429 1.252 0.765 NA NA -4.972
2011 9 2 2 5 50 5 10 139 -30.34757 -167.2612 163.7076 994.8748 289.8178 388.99 388.61 388.6553 388.4421 1774.81 1780.539 7.19 0 15033.33 321.5085 32.93333 0.229 0.38 0.335 0.548 -5.729
2011 9 2 2 26 29.5 5 10 139 -28.89521 -166.3008 8761.899 329.3023 325.9441 390.64 390.0957 390.2014 390.2577 1805.18 NA 7.3 0 133.5 322.2585 70.07143 1.876 0.544 0.439 0.382 NA
2011 9 2 2 46 31.5 5 10 140 -27.33721 -165.3425 1088.653 894.1922 295.697 389.27 388.6121 388.6643 NA 1772.46 1779.538 7.22 0 15107.14 321.3185 29.5 0.502 0.658 0.606 NA -7.078
2011 9 2 2 51 13 5 10 141 -27.06478 -165.1782 163.4804 996.837 292.9686 388.72 NA 388.4287 388.4619 1771.45 1779.075 7.18 0 20880 321.5985 28.33333 -0.049 NA 0.291 0.258 -7.625
2011 9 2 3 5 24 5 10 141 -26.19141 -164.4331 6613.809 448.7295 320.7341 390.47 390.1557 390.3 390.0589 1795.91 1806.237 7.23 0 260.8 322.1785 66.46667 1.696 0.314 0.17 0.411 -10.327
2011 9 2 3 27 34.5 5 10 141 -24.11418 -162.4503 14239.94 147.7353 357.1743 390.79 390.0196 390.1705 390.2313 1794.98 1796.564 7.35 0 14.56667 321.9985 32.16667 2.002 0.77 0.62 0.559 -1.584
2011 9 2 3 40 39 5 10 142 -22.79919 -161.2417 9929.17 287.5964 336.1408 390.62 389.8413 NA 390.9001 1787.55 1797.557 7.28 0 245.4667 321.9585 49.66667 1.823 0.779 NA -0.28 -10.007
2011 9 2 3 58 58 5 10 142 -21.24144 -160.0138 559.2812 953.6457 295.4677 388.88 389.07 NA 389.2541 1772.52 1776.743 7.19 0 19146.67 321.2985 30.33333 0.071 -0.19 NA -0.374 -4.223
2011 9 3 20 20 33 5 11 143 -20.16806 -161.6167 9748.097 297.857 338.327 390.07 389.7264 NA 390.4332 1777.21 1786.587 7.23 0 605.6667 322.1439 27.4 1.253 0.344 NA -0.363 -9.377
2011 9 3 20 36 0.5 5 11 144 -19.18572 -163.2263 12842.94 187.8069 345.6464 390.44 389.7987 389.1237 390.4087 1786.76 1796.828 7.27 0 38.2625 322.4039 29.625 1.618 0.641 1.316 0.031 -10.068
2011 9 3 20 53 52 5 11 144 -18.15685 -164.8684 5959.11 495.7683 325.3731 390.39 NA 389.3293 NA 1784.52 NA 7.26 0 598.3333 322.2439 54.86667 1.562 NA 1.061 NA NA
2011 9 3 21 3 54 5 11 144 -17.57223 -165.4722 1098.269 895.2799 300.7415 390.1 389.9973 389.144 390.2769 1770.86 1780.605 7.26 0 18380 322.0139 22.6 1.269 0.103 0.956 -0.177 -9.745
2011 9 3 21 7 53.5 5 11 145 -17.34742 -165.6829 159.7103 997.353 297.636 389.87 NA 388.9621 389.8085 1769.55 NA 7.3 0 26964.29 321.7539 19.92857 1.039 NA 0.908 0.062 NA
2011 9 3 21 27 40 5 11 145 -16.06079 -166.8755 9055.231 329.4033 340.0476 390.06 389.7587 389.3256 390.1235 1779.41 1788.43 7.28 0 321.4 322.4439 28.6 1.225 0.301 0.734 -0.064 -9.02
2011 9 3 21 38 44 5 11 146 -15.24533 -167.6286 5650.865 515.5262 324.4055 390.13 NA 389.346 390.6429 1772.79 NA 7.27 0 6924.667 322.0339 29.33333 1.294 NA 0.784 -0.513 NA
2011 9 3 21 46 55 5 11 146 -14.75205 -168.102 1669.997 836.2959 303.984 390.13 389.776 389.26 NA 1768.41 1780.967 7.22 0 22320 322.1739 16.66667 1.292 0.354 0.87 NA -12.557
2011 9 3 21 51 38 5 11 147 -14.47231 -168.3188 162.2015 995.3345 297.0634 389.89 NA 389.25 390.1085 1769.9 1779.587 7.25 0 29926.67 321.9739 18 1.051 NA 0.64 -0.219 -9.687
2011 9 3 22 21 59.5 5 11 148 -12.04316 -169.3609 6487.832 463.2461 329.5428 390.31 NA 389.5514 390.482 1785.63 NA 7.26 0 297.6429 322.5439 44.42857 1.485 NA 0.759 -0.172 NA
2011 9 3 22 32 29 5 11 148 -11.17277 -169.2566 1363.415 865.3472 302.9835 390.11 389.928 389.6153 390.1683 1772.05 1784.437 7.33 0 18773.33 322.9939 20.13333 1.292 0.182 0.495 -0.058 -12.387
2011 9 3 22 37 7 5 11 149 -10.84047 -169.2168 159.8035 994.0941 298.754 389.94 NA 389.5133 389.8117 1770.02 NA 7.24 0 28940 321.8739 16.86667 1.125 NA 0.427 0.128 NA
2011 9 3 22 56 43.5 5 11 149 -9.172964 -168.7744 9059.513 329.3738 340.7658 390.21 NA 389.7875 389.8868 1785.12 NA 7.26 0 65.14375 322.3139 34.125 1.408 NA 0.422 0.323 NA
2011 9 3 23 10 9.5 5 11 150 -7.918794 -168.258 4371.679 603.3928 318.1781 390.27 389.83 NA 390.5352 1781.06 1790.854 7.24 0 6380 322.2139 41.14286 1.467 0.44 NA -0.265 -9.794
2011 9 3 23 20 20 5 11 151 -7.201123 -167.964 157.9169 993.0912 299.2135 390.48 390.2843 NA NA 1771.53 1785.867 7.28 0 29940 321.6539 12.13333 1.673 0.196 NA NA -14.337
2011 9 3 23 51 19 5 11 152 -4.466487 -166.8466 6318.761 472.6113 329.6194 390.26 NA 389.8033 390.7205 1790.34 1797.609 7.27 0 286.6 321.9639 41.26667 1.443 NA 0.457 -0.461 -7.269
2011 9 4 0 5 33.5 5 11 153 -3.419023 -166.4124 157.0164 992.1042 299.1202 390.5 390.2977 390.2857 NA 1770.69 1780.422 7.27 0 31014.29 321.9639 14.92857 1.68 0.202 0.214 NA -9.732
2011 9 4 0 26 26 5 11 153 -1.691294 -165.6986 9050.346 329.3534 339.6233 390.13 389.7925 389.89 NA 1784.47 NA 7.29 0 194.6 322.3739 22.2 1.31 0.337 0.24 NA NA
2011 9 4 0 43 38 5 11 154 -0.1599436 -165.066 2229.244 779.8109 306.8806 390.73 390.3027 390.2633 391.1429 1776.58 1787.421 7.27 0 19193.33 322.0639 17.06667 1.91 0.427 0.467 -0.413 -10.841
2011 9 4 0 51 43 5 11 155 0.4015823 -164.9198 822.9072 919.1023 300.2186 390.61 NA 390.58 391.2134 1773.67 1781.633 7.32 0 23140 322.3139 13.53333 1.79 NA 0.03 -0.603 -7.963
2011 9 4 1 4 16 5 11 155 1.394763 -164.7215 6933.427 436.2941 332.8021 390.21 390.0573 390.1387 390.7505 1789.83 1798.707 7.38 0 305.6667 322.4739 35.66667 1.389 0.153 0.071 -0.54 -8.877
2011 9 4 1 10 24 5 11 155 1.992956 -164.6021 9045.838 329.2858 340.2155 390.17 389.7613 NA 390.3842 1793.5 1800.529 7.36 0 256.2 322.5739 39.46667 1.347 0.409 NA -0.214 -7.029
2011 9 4 1 23 35.5 5 11 156 3.218838 -164.3573 4217.025 613.9202 317.0956 390.42 NA 390.0243 390.9979 1787.85 NA 7.26 0 9950 323.0239 39.42857 1.592 NA 0.396 -0.578 NA
2011 9 4 1 33 14 5 11 157 3.911009 -164.2185 153.0107 991.9434 299.1106 390.69 390.535 390.568 391.5378 1773.78 1782.046 7.27 0 27580 322.5739 11.93333 1.859 0.155 0.122 -0.848 -8.266
2011 9 4 2 3 4.5 5 11 157 6.664007 -163.3397 13199.95 178.8654 350.1337 391.12 390.21 390.59 390.1588 1784.49 1780.435 7.3 0 27.93889 322.5039 18.61111 2.281 0.91 0.53 0.961 4.055
2011 9 4 2 13 58 5 11 158 7.874384 -162.8562 9703.125 300.4234 342.2364 390.31 389.4493 389.6507 389.8992 1790.4 1807.599 7.29 0 186.6 321.9939 38.6 1.472 0.861 0.659 0.411 -17.199
2011 9 4 2 26 24.5 5 11 158 8.996877 -162.3596 3590.075 663.5496 316.0721 390.2 389.84 389.6914 390.0639 1788.74 NA 7.28 0 12614.29 322.1139 24 1.364 0.36 0.509 0.136 NA
2011 9 4 2 34 58 5 11 159 9.632926 -162.2132 159.0704 991.9133 298.5724 389.09 388.7636 388.8633 389.7835 1799.58 1807.536 7.5 0 30440 322.2439 17.26667 0.256 0.326 0.227 -0.694 -7.956
2011 9 4 2 56 15 5 11 159 11.41792 -161.5424 9048.829 329.4006 339.6241 389.89 NA 389.606 NA 1799.16 NA 7.38 0 0.6026 322.9539 45.06667 1.059 NA 0.284 NA NA
2011 9 4 3 12 21 5 11 160 12.84441 -160.8726 2891.886 722.4469 311.087 389.52 389.1573 389.184 389.4235 1799.04 1805.781 7.4 0 8470.918 322.7239 34.66667 0.682 0.363 0.336 0.096 -6.741
2011 9 4 3 19 42 5 11 161 13.33126 -160.6769 158.3416 994.171 298.1749 388.51 388.2593 NA 388.9037 1806.92 1816.046 7.51 0 23471.43 322.6439 21.93333 -0.333 0.251 NA -0.394 -9.126
2011 9 4 3 34 22 5 11 161 14.33262 -160.272 6975.786 435.496 333.4823 389.83 389.64 389.6913 389.5689 1796.07 1804.097 7.3 0 514.2667 322.3339 40.6 0.977 0.19 0.139 0.261 -8.027
2011 9 4 3 47 30.5 5 11 161 15.52944 -159.4585 13404.07 173.1322 350.051 390.28 389.6983 389.7956 NA 1802.41 1804.002 7.44 0 27.08333 322.6739 27.83333 1.418 0.582 0.484 NA -1.592
2011 9 4 4 0 4.5 5 11 162 16.66798 -158.2818 14386.85 147.7695 358.6035 390.58 389.8242 NA 390.8141 1800.04 1808.962 7.35 0 9.212083 322.1039 51 1.71 0.756 NA -0.234 -8.922
2011 9 4 4 20 51.5 5 11 162 18.84826 -156.6363 7947.473 383.884 334.8741 390.17 389.1721 NA 389.8146 1802.02 1808.301 7.34 0 156.7857 322.3339 56.21429 1.317 0.998 NA 0.355 -6.281
2011 9 6 21 8 26 5 12 163 21.29249 -156.4117 9073.046 328.1177 336.6143 388.88 NA 388.9553 388.5615 1818.81 NA 7.49 0 278.4667 322.487 40 0.11 NA -0.075 0.318 NA
2011 9 6 21 25 35 5 12 0 23.24034 -156.9698 13132.46 178.974 350.8866 390.38 NA 389.92 389.824 1821.7 NA 7.45 0 69.44706 322.417 55.05882 1.61 NA 0.46 0.556 NA
2011 9 6 21 42 31.5 5 12 164 24.96348 -156.6489 6267.005 474.5267 325.1348 389.34 388.7786 388.7936 389.4083 1821.14 1826.882 7.47 0 2335.714 322.517 37.78571 0.57 0.561 0.546 -0.068 -5.742
2011 9 6 21 53 0 5 12 164 25.76469 -156.4868 1210.69 883.9054 298.2199 385.06 NA 384.38 384.8284 1842.82 NA 7.48 0 16320 321.857 35.53333 -3.71 NA 0.68 0.232 NA
2011 9 6 21 57 36.5 5 12 165 26.09779 -156.5257 160.7643 998.7439 295.6783 385.48 385.0077 384.39 385.0096 1845.37 1844.479 7.43 0 22757.14 322.017 32.92857 -3.29 0.472 1.09 0.47 0.891
2011 9 6 22 17 56 5 12 165 27.83785 -156.7342 8975.804 329.3269 336.9688 389.96 389.528 389.416 389.3109 1810.61 1807.619 7.44 0 168.6667 322.457 41.26667 1.181 0.432 0.544 0.649 2.991
2011 9 6 22 34 21.5 5 12 166 29.36483 -156.7956 3193.876 696.3553 310.3406 388.31 387.8629 387.5664 387.5461 1830.2 1831.414 7.54 0 5460.714 322.197 44.57143 -0.477 0.447 0.744 0.764 -1.214
2011 9 6 22 42 15 5 12 166 29.96946 -156.7067 161.8549 996.9817 296.593 385.99 385.7379 385.342 385.5842 1834.7 1834.685 7.58 0 24220 321.837 26.13333 -2.801 0.252 0.648 0.406 0.015
2011 9 6 23 2 47 5 12 167 31.62186 -157.2399 8955.877 329.3869 335.8173 388.45 388.254 388.1093 387.9778 1855.94 1858.457 7.52 0 242.4667 322.907 80.53333 -0.35 0.196 0.341 0.472 -2.517
2011 9 6 23 11 53 5 12 168 32.51162 -157.4635 6392.683 464.7287 324.7211 390.13 389.458 389.558 NA 1811.69 1822.812 7.47 0 1226 322.497 60.2 1.33 0.672 0.572 NA -11.122
2011 9 6 23 21 0 5 12 168 33.26922 -157.6322 1985.239 802.4829 303.564 388.16 NA 387.85 NA 1815.11 1819.654 7.52 0 9131.333 322.287 32.6 -0.64 NA 0.31 NA -4.544
2011 9 6 23 26 20 5 12 169 33.63872 -157.7159 158.5007 993.7805 295.9813 384.83 NA 384.508 384.1008 1850.42 NA 7.57 0 25760 322.037 37 -3.97 NA 0.322 0.729 NA
2011 9 6 23 59 21.5 5 12 170 36.61237 -158.3087 4909.711 556.7785 317.9539 386.63 386.4964 NA NA 1850.03 1851.384 7.49 0 1292.143 321.837 71.85714 -2.17 0.134 NA NA -1.354
2011 9 7 0 7 29.5 5 12 170 37.24043 -158.4315 1043.558 894.8322 293.4508 383.01 NA 382.6593 383.173 1886.73 NA 7.47 0 11550 321.827 38.42857 -5.795 NA 0.351 -0.163 NA
2011 9 7 0 11 14.5 5 12 170 37.48995 -158.4812 158.1379 993.2018 293.118 383.12 383.2585 382.9907 383.7306 1888.83 1890.557 7.54 0 13121.43 322.377 34.42857 -5.687 -0.138 0.129 -0.611 -1.727
2011 9 7 0 43 18.5 5 12 172 40.25751 -159.0468 4761.412 556.3764 306.7319 385.6 385.5407 385.6307 385.7167 1859.01 1865.021 7.49 0 286.7143 322.217 65.07143 -3.229 0.059 -0.031 -0.117 -6.011
2011 9 7 0 51 43.5 5 12 172 40.89407 -159.1029 886.6124 907.8994 288.871 381.92 NA 381.5936 NA 1884.79 1890.894 7.52 0 11200 321.757 28.92857 -6.914 NA 0.326 NA -6.104
2011 9 7 0 55 10.5 5 12 173 41.11634 -159.1674 165.7011 989.5982 288.5531 382.02 NA 381.9329 NA 1887.37 NA 7.51 0 11285.71 321.367 28.92857 -6.817 NA 0.087 NA NA
2011 9 7 1 2 55 5 12 173 41.65733 -159.311 3526.619 651.3484 297.5411 383.15 382.8679 382.7993 382.9753 1882.88 1888.566 7.57 0 3881.333 321.527 34.13333 -5.687 0.282 0.351 0.175 -5.686
2011 9 7 1 7 59 5 12 173 42.0736 -159.3958 5828.947 478.4601 305.2183 385.44 NA 385.7013 385.1415 1865.38 NA 7.55 0 309.6667 321.557 60.4 -3.391 NA -0.261 0.299 NA
2011 9 7 1 16 37 5 12 173 42.8943 -159.5602 8430.651 329.4171 316.8186 386.48 386.104 386.2267 386.2419 1850.6 1849.782 7.55 0 147.1333 322.047 57.2 -2.341 0.376 0.253 0.238 0.818
2011 9 7 1 29 57.5 5 12 174 44.09568 -159.807 3400.42 658.0075 293.9948 383.04 382.7114 NA 383.2708 1875.55 1878.772 7.53 0 2377.143 322.557 44.85714 -5.765 0.329 NA -0.231 -3.222
2011 9 7 1 39 23.5 5 12 175 44.74404 -159.9448 249.7549 976.1942 285.2738 381.25 NA 381.2993 NA 1887.81 NA 7.43 0 9525 322.047 29.42857 -7.544 NA -0.049 NA NA
2011 9 7 1 45 42.5 5 12 175 45.19013 -160.0346 3107.842 682.5573 293.6639 382.97 383.1171 383.17 NA 1877.31 1880.564 7.56 0 3845.714 322.097 44.5 -5.817 -0.147 -0.2 NA -3.254
2011 9 7 1 52 2 5 12 175 45.7073 -160.1295 5962.888 465.0406 307.6628 383.54 NA 383.764 383.019 1881.02 NA 7.51 0 252.6667 322.157 66.73333 -5.239 NA -0.224 0.521 NA
2011 9 7 2 7 39 5 12 176 47.22411 -160.4204 6083.592 455.0443 304.3614 385.35 NA 385.1947 385.4159 1858.42 NA 7.51 0 511.5333 321.467 64.4 -3.417 NA 0.155 -0.066 NA
2011 9 7 2 17 40.5 5 12 176 48.01965 -160.5803 1538.838 828.8926 288.7352 382.04 381.9336 381.885 382.5702 1889.49 1898.005 7.53 0 6240.714 321.917 28.14286 -6.724 0.106 0.155 -0.53 -8.515
2011 9 7 2 22 10.5 5 12 177 48.31823 -160.6416 165.5713 980.9627 283.2958 382.14 NA 382.0136 382.8774 1886.57 NA 7.52 0 9810.714 322.127 27.78571 -6.623 NA 0.126 -0.737 NA
2011 9 7 3 5 58.5 5 12 178 51.93756 -161.6029 169.2717 974.6067 282.5762 382.01 NA 381.9779 382.4041 1881.49 1885.41 7.5 0 8267.857 321.927 29 -6.74 NA 0.032 -0.394 -3.92
2011 9 7 3 12 50.5 5 12 179 52.40195 -161.755 3087.388 675.6951 295.3244 381.61 381.82 381.915 381.6664 1879.66 1883.567 7.53 0 2807.857 322.197 32.42857 -7.14 -0.21 -0.305 -0.056 -3.907
2011 9 7 3 28 46 5 12 179 53.97831 -162.2976 8985.626 296.892 317.8404 385.49 385.9257 NA 386.4343 1853.97 1857.626 7.5 0 114.6 321.887 62.4 -3.26 -0.436 NA -0.944 -3.656
2011 9 7 4 25 36.5 5 12 180 59.50334 -154.6768 12968.74 161.1748 386.5434 389.32 NA 389.3009 389.3698 1709.13 NA 6.93 1 4.488636 302.687 459.7727 0.515 NA 0.019 -0.05 NA
2011 9 7 4 34 25 5 12 180 60.18388 -152.8898 8767.998 303.5092 315.7239 387.91 387.11 387.3647 388.3309 1831.16 1826.625 7.41 0 69.16 319.127 128.8 -0.915 0.8 0.545 -0.421 4.535
2011 9 7 4 42 31 5 12 180 60.77778 -151.4519 5113.742 514.4781 304.091 382.64 382.768 382.924 384.1529 1875.04 1873.887 7.56 0 2106 322.147 33.46667 -6.202 -0.128 -0.284 -1.513 1.153
2011 9 8 17 19 0 5 13 181 62.02533 -149.809 5577.225 495.6524 299.9936 384.56 384.6579 NA 384.9704 1864.86 1865.761 7.5 0 797.6667 321.9424 61.86667 -4.277 -0.098 NA -0.41 -0.901
2011 9 8 17 37 36 5 13 182 64.01324 -148.561 3702.346 638.9112 296.3124 382.74 NA NA 383.4495 1886.98 NA 7.51 0 3527.333 322.4324 29.93333 -6.094 NA NA -0.709 NA
2011 9 8 17 54 29 5 13 183 65.25289 -147.6902 3658.759 642.0904 299.3335 382.66 NA NA NA 1888.16 NA 7.6 0 2396.667 322.2824 29.13333 -6.171 NA NA NA NA
2011 9 8 18 7 37 5 13 183 66.79485 -147.8841 9390.537 283.1081 310.7015 386.16 NA 385.8593 386.0996 1847.25 NA 7.56 0 45.77333 322.2124 56.33333 -2.676 NA 0.301 0.06 NA
2011 9 8 18 23 9 5 13 184 68.84157 -148.1832 12331.82 179.0917 371.0402 390.59 NA 390.0571 390.0745 1744.31 NA 7.05 1 4.854706 309.3024 343.2353 1.741 NA 0.533 0.516 NA
2011 9 8 18 31 9 5 13 184 69.86118 -148.355 8069.976 343.4365 306.9061 386.15 385.69 385.7567 386.5724 1847.97 1860.387 7.5 0 210.0667 321.3924 68.06667 -2.706 0.46 0.393 -0.422 -12.417
2011 9 8 18 41 44 5 13 184 70.76712 -147.1331 2796.653 711.703 292.412 384.49 384.1533 384.1147 NA 1884.72 1894.029 7.52 0 5712 322.1024 24.26667 -4.375 0.337 0.375 NA -9.309
2011 9 8 18 50 44 5 13 184 71.29723 -145.847 136.9057 996.1077 274.4582 381.66 381.75 NA 381.3528 1874.65 1881.128 7.47 0 7127.333 321.9024 22.4 -7.212 -0.09 NA 0.307 -6.478
2011 9 8 18 59 5 5 13 185 71.81828 -145.3158 1877.98 799.9706 285.8786 382.91 383.1379 NA 383.4892 1873.3 1880.289 7.47 0 3913.333 321.8824 34.66667 -5.969 -0.228 NA -0.579 -6.989
2011 9 8 19 2 42 5 13 185 72.10952 -145.3774 3496.402 648.6437 294.1023 382.9 382.9171 382.744 382.8677 1872.5 1882.108 7.51 0 2542.667 322.3224 38.93333 -5.978 -0.017 0.156 0.032 -9.608
2011 9 8 19 7 48 5 13 185 72.57683 -145.4653 5780.322 475.3598 302.5073 382.85 NA 382.7487 383.5832 1880.35 NA 7.5 0 969.8667 322.2024 29.66667 -6.025 NA 0.101 -0.733 NA
2011 9 8 19 15 11 5 13 185 73.3672 -145.6231 8263.646 329.3784 308.3793 386.18 386.0173 385.922 386.2711 1849.12 1848.687 7.48 0 193.9333 321.9724 55.33333 -2.69 0.163 0.258 -0.091 0.433
2011 9 8 19 25 54.5 5 13 186 74.53496 -145.884 5137.227 514.5419 296.7906 383.9 NA 383.4236 NA 1867.79 NA 7.48 0 179.0714 321.6724 54.92857 -4.963 NA 0.476 NA NA
2011 9 8 19 36 1.5 5 13 186 75.37071 -146 668.1261 930.1737 274.9491 382.42 NA 382.0579 381.8189 1868.3 1876.844 7.48 0 5806.429 321.6824 31.92857 -6.436 NA 0.362 0.601 -8.544
